Wind Speed;Production;SMP;Rounded Prod
9.8;1750;206.4;7000
9.9;1750;196.58;7000
9.6;1656.74;159.6;6626.96
7.6;766.18;159.03;3064.72
6.4;460.5;156.97;1842
8.5;1142.8;156.37;4571.2
8.9;1325.45;156.98;5301.8
8.2;1005.81;159.32;4023.24
8.7;1234.12;157.35;4936.48
10;1750;163.99;7000
8.8;1279.78;169.11;5119.12
7.3;654.95;163.99;2619.8
8.5;1142.8;180.82;4571.2
8.2;1005.81;188.57;4023.24
7.3;654.95;189.88;2619.8
8.7;1234.12;167.42;4936.48
8.1;960.14;156.37;3840.56
7.2;617.87;156.37;2471.48
8.2;1005.81;187.66;4023.24
9.3;1512.52;194.72;6050.08
9.8;1750;231.39;7000
10.7;1750;240.57;7000
11.1;1750;231.34;7000
10.2;1750;201.08;7000
10.9;1750;178.83;7000
11;1750;157.35;7000
11.2;1750;149.14;7000
9.3;1512.52;143;6050.08
9.7;1718.91;135.5;6875.64
10.7;1750;132.57;7000
12.4;1750;136.5;7000
13.2;1750;157.61;7000
12.6;1750;203.86;7000
12.9;1750;253.62;7000
14.3;1750;278.04;7000
13.4;1750;261.47;7000
13.5;1750;238.9;7000
14.2;1750;230;7000
14.7;1750;213.27;7000
12.9;1750;189.55;7000
12.6;1750;180;7000
14.3;1750;190.33;7000
14.8;1750;225;7000
14.2;1750;236.09;7000
13.6;1750;268.44;7000
14.1;1750;280;7000
13.2;1750;241.96;7000
13.5;1750;210.04;7000
13.4;1750;180.91;7000
11.7;1750;177.16;7000
11.2;1750;148.43;7000
11.8;1750;127.4;7000
11;1750;147;7000
11.2;1750;115.49;7000
11.6;1750;148;7000
11.1;1750;180.9;7000
10.4;1750;224.92;7000
13.4;1750;251.02;7000
12.9;1750;271.16;7000
13.6;1750;258.26;7000
12.5;1750;233.53;7000
11.6;1750;223.28;7000
11.4;1750;201.09;7000
12.3;1750;178.1;7000
11.6;1750;175.21;7000
11.1;1750;189.59;7000
11.9;1750;214.86;7000
11.2;1750;225.17;7000
10.8;1750;253.62;7000
11.3;1750;290;7000
10.2;1750;253.62;7000
9.6;1656.74;224.92;6626.96
9.9;1750;213.11;7000
10.2;1750;173.24;7000
11.3;1750;154.15;7000
11.1;1750;154.15;7000
11.5;1750;154.15;7000
13.1;1750;155.95;7000
12.9;1750;157.4;7000
13.1;1750;192.67;7000
11.9;1750;225.24;7000
12.4;1750;254.04;7000
11.8;1750;273;7000
12.1;1750;240;7000
11.5;1750;221.14;7000
11.3;1750;212;7000
11.2;1750;199.6;7000
12.4;1750;192.99;7000
12.2;1750;200;7000
11.9;1750;219.8;7000
12.3;1750;235.22;7000
12.2;1750;256.93;7000
13.1;1750;282.23;7000
14.9;1750;301.65;7000
13.8;1750;268.26;7000
13.7;1750;234.63;7000
13.2;1750;223.8;7000
13.5;1750;192.67;7000
14;1750;181.65;7000
15.4;1750;169.25;7000
16;1750;157.3;7000
15.6;1750;155.95;7000
15.2;1750;157.3;7000
14.3;1750;178.06;7000
14.6;1750;210.19;7000
16.7;1750;252.9;7000
16.5;1750;263.09;7000
15.8;1750;259.46;7000
14.3;1750;240.03;7000
15.5;1750;235.18;7000
15.3;1750;222.11;7000
16.9;1750;220.11;7000
15.8;1750;218.42;7000
14.9;1750;220.18;7000
14;1750;225.68;7000
14;1750;235.56;7000
13.8;1750;263.63;7000
12.8;1750;280;7000
13.2;1750;191.16;7000
13.4;1750;185.55;7000
13.5;1750;169.25;7000
12.5;1750;157.3;7000
13;1750;151;7000
14.4;1750;153.02;7000
15.8;1750;149;7000
16.8;1750;147.55;7000
16.5;1750;144.84;7000
16.2;1750;171.26;7000
15.5;1750;212.24;7000
16.7;1750;250.23;7000
17;1750;269.5;7000
17.3;1750;252.09;7000
17.5;1750;236.54;7000
16.1;1750;231.9;7000
15.4;1750;226.73;7000
16.7;1750;220.73;7000
16.3;1750;218.73;7000
15.4;1750;218.73;7000
13.9;1750;219.84;7000
13;1750;232.57;7000
11.7;1750;263.06;7000
13.6;1750;293.36;7000
12.9;1750;244.53;7000
12.4;1750;228.73;7000
12.2;1750;224.52;7000
12.5;1750;211.66;7000
12.1;1750;150.29;7000
13.2;1750;146.08;7000
13;1750;145.27;7000
11.3;1750;138.8;7000
11;1750;151.73;7000
10.8;1750;153.62;7000
10.7;1750;185.51;7000
14.9;1750;233.08;7000
16;1750;237.81;7000
14.9;1750;230.43;7000
12.2;1750;205;7000
12.6;1750;200;7000
11.9;1750;210.23;7000
14;1750;179.97;7000
12.3;1750;171.99;7000
12.1;1750;187.71;7000
12.2;1750;211.51;7000
12.3;1750;235;7000
12.1;1750;262.54;7000
14.1;1750;286.3;7000
14.2;1750;266.11;7000
13.7;1750;243.02;7000
12.7;1750;231.67;7000
11.2;1750;206.5;7000
11.3;1750;181.83;7000
11.4;1750;172.62;7000
10.6;1750;172.61;7000
9.7;1718.91;157.6;6875.64
10.1;1750;157.16;7000
9.4;1553.55;157.6;6214.2
9.5;1594.57;176.66;6378.28
11.6;1750;186.66;7000
9.6;1656.74;186.68;6626.96
8;914.48;185.49;3657.92
8.8;1279.78;181.25;5119.12
8.7;1234.12;175.08;4936.48
8;914.48;175.11;3657.92
7.4;692.02;157.16;2768.08
5.6;334.07;159.99;1336.28
5.6;334.07;168.38;1336.28
4.3;68.29;180.89;273.16
3.9;0;227.01;0
4.4;91.05;265.49;364.2
6;405.03;283.2;1620.12
3.3;0;262.62;0
3.3;0;235;0
3.1;0;220.54;0
3.3;0;191.39;0
3.7;0;154.12;0
4.8;182.1;154.12;728.4
2.6;0;150.88;0
1.1;0;150;0
1.2;0;150.2;0
0.9;0;173.12;0
0.6;0;236.73;0
4.7;159.34;286.78;637.36
1.4;0;306.42;0
2;0;290.06;0
2.3;0;259.67;0
2.1;0;244.22;0
1.8;0;228;0
4.2;45.53;228;182.12
3.7;0;229.83;0
3;0;241.28;0
4.4;91.05;244.53;364.2
6.6;488.24;274.01;1952.96
6.3;446.64;315.3;1786.56
8.2;1005.81;320.04;4023.24
7.6;766.18;290;3064.72
7.5;729.1;245.08;2916.4
7.6;766.18;227.36;3064.72
8.1;960.14;205.03;3840.56
8.2;1005.81;203;4023.24
9.7;1718.91;195.61;6875.64
9.4;1553.55;188.05;6214.2
9.7;1718.91;188.17;6875.64
10.6;1750;190.5;7000
10.5;1750;209.25;7000
12.1;1750;263.51;7000
8.8;1279.78;298.7;5119.12
9.6;1656.74;313.12;6626.96
10.6;1750;296.23;7000
11.2;1750;259.18;7000
12.5;1750;239.18;7000
10.4;1750;230.82;7000
4;0;228.85;0
6;405.03;232.45;1620.12
6.8;515.98;251.13;2063.92
6.1;418.9;272.83;1675.6
5.7;351.81;292.46;1407.24
6.3;446.64;330;1786.56
7.8;840.33;344;3361.32
7.8;840.33;312;3361.32
7.7;803.25;274;3213
6.4;460.5;240.71;1842
6.6;488.24;226.16;1952.96
7.7;803.25;180.07;3213
7.3;654.95;172.87;2619.8
7.3;654.95;172.69;2619.8
7.4;692.02;163.32;2768.08
8.1;960.14;172.7;3840.56
8.6;1188.46;206.61;4753.84
9.1;1419.47;245.02;5677.88
10.8;1750;300;7000
10.5;1750;313;7000
9.2;1467.83;255.07;5871.32
9.3;1512.52;215.22;6050.08
9.3;1512.52;196.98;6050.08
9.9;1750;184.99;7000
8.1;960.14;184.99;3840.56
9.9;1750;188.37;7000
10.8;1750;207.34;7000
10.8;1750;249.87;7000
10;1750;283.52;7000
9;1371.11;313.31;5484.44
8.7;1234.12;322.42;4936.48
8.9;1325.45;293.53;5301.8
9.2;1467.83;230.73;5871.32
9.1;1419.47;227.89;5677.88
9.9;1750;197.03;7000
11.9;1750;188.87;7000
8.8;1279.78;179.97;5119.12
9.4;1553.55;175.5;6214.2
9.3;1512.52;172;6050.08
9.5;1594.57;175.5;6378.28
9.8;1750;182.22;7000
10.1;1750;241.35;7000
7.3;654.95;290.47;2619.8
6.1;418.9;296.03;1675.6
2.2;0;244.99;0
2.9;0;210.23;0
4.9;204.87;173.08;819.48
7.5;729.1;157.45;2916.4
2.6;0;131.91;0
2;0;153.25;0
2.8;0;176.33;0
6.2;432.77;219.41;1731.08
5.8;369.55;248.08;1478.2
6.3;446.64;292.06;1786.56
2.6;0;306.78;0
2.2;0;250;0
3.1;0;218;0
3.3;0;213.15;0
3.3;0;193.88;0
1.5;0;191.97;0
1.4;0;172.2;0
2;0;172.2;0
1.6;0;172.2;0
1.5;0;176;0
2;0;212.74;0
1;0;271.36;0
1.9;0;314.66;0
1.9;0;327.96;0
2.5;0;293.2;0
2.3;0;254.35;0
4.9;204.87;238.85;819.48
3.1;0;217.35;0
3;0;209.56;0
2.4;0;217.67;0
4.4;91.05;239;364.2
4.6;136.58;274.34;546.32
4.3;68.29;277.07;273.16
5.5;316.33;324.9;1265.32
4.9;204.87;318.01;819.48
4.4;91.05;265;364.2
5.2;263.11;246.43;1052.44
4.8;182.1;218.11;728.4
5.2;263.11;210.45;1052.44
5.8;369.55;183.91;1478.2
8.2;1005.81;172.76;4023.24
9.6;1656.74;163.92;6626.96
11;1750;157.84;7000
8;914.48;163.03;3657.92
7.5;729.1;177.19;2916.4
5.8;369.55;191.5;1478.2
12.6;1750;236.66;7000
5.4;298.59;241;1194.36
8.6;1188.46;237.58;4753.84
9;1371.11;220.82;5484.44
7.3;654.95;207.23;2619.8
5;227.63;193.25;910.52
5;227.63;180.43;910.52
5.7;351.81;179.03;1407.24
4.5;113.81;185.76;455.24
3.1;0;205.59;0
3.7;0;231.86;0
2.4;0;288.58;0
1.8;0;304.18;0
2.6;0;254.62;0
4.8;182.1;219;728.4
3.3;0;215.73;0
3.7;0;195.55;0
3.8;0;205.59;0
3.9;0;189.74;0
4.5;113.81;179.22;455.24
4.1;22.76;162.9;91.04
0.2;0;155.58;0
0.8;0;161.88;0
7.5;729.1;177.8;2916.4
5.6;334.07;185.49;1336.28
10.8;1750;157.4;7000
12.9;1750;171.6;7000
5.9;387.29;182.69;1549.16
6;405.03;181.22;1620.12
11.6;1750;180.71;7000
6.1;418.9;157.32;1675.6
8.4;1097.13;151.9;4388.52
8.3;1051.47;153.13;4205.88
9.6;1656.74;171.91;6626.96
8.4;1097.13;176.46;4388.52
8.1;960.14;220.59;3840.56
13.3;1750;207.33;7000
10.8;1750;182.58;7000
11.8;1750;175.05;7000
10.7;1750;158.08;7000
9.6;1656.74;113;6626.96
9.4;1553.55;154.01;6214.2
3.8;0;150.05;0
1.4;0;135.01;0
1.5;0;115.08;0
1.2;0;131;0
1.3;0;175.99;0
0.8;0;209.59;0
1.4;0;242.06;0
2.1;0;243.3;0
2.1;0;210.02;0
2.5;0;195.06;0
2.7;0;159.13;0
2.4;0;153.64;0
1.7;0;149.94;0
1.8;0;153.64;0
1.1;0;172.36;0
0.8;0;202.05;0
0.8;0;220.43;0
1.2;0;255.1;0
0.9;0;262;0
1.2;0;230.72;0
0.9;0;224.23;0
1.5;0;219.63;0
2.3;0;179.13;0
3.4;0;149.56;0
2.8;0;150;0
3.9;0;135.96;0
4.8;182.1;122.78;728.4
4.4;91.05;152;364.2
5.6;334.07;173.03;1336.28
6.4;460.5;227.74;1842
7.4;692.02;276.03;2768.08
7.4;692.02;302.07;2768.08
5.3;280.85;254.62;1123.4
3.9;0;212;0
5.1;245.37;205.36;981.48
5.6;334.07;204;1336.28
6;405.03;203.24;1620.12
4.7;159.34;210;637.36
3.6;0;212;0
3.7;0;253.62;0
4;0;259.07;0
5.8;369.55;312;1478.2
6.9;529.85;313.01;2119.4
7.3;654.95;255.62;2619.8
8.7;1234.12;225.29;4936.48
8.8;1279.78;221.39;5119.12
8.5;1142.8;203.09;4571.2
9.3;1512.52;162.23;6050.08
9;1371.11;152.88;5484.44
8.1;960.14;150;3840.56
7.2;617.87;150.37;2471.48
8.9;1325.45;156.73;5301.8
8.4;1097.13;206.22;4388.52
6.9;529.85;244.11;2119.4
5;227.63;263.42;910.52
2;0;270.01;0
1.1;0;234.65;0
3.2;0;180;0
3.4;0;176.46;0
3.6;0;171.99;0
2.3;0;166.91;0
2.7;0;171.78;0
1.8;0;171.99;0
1.5;0;220.68;0
2.3;0;240.26;0
1.8;0;288.8;0
2.2;0;284.79;0
3.5;0;244.11;0
2;0;223.01;0
2;0;215;0
2.9;0;187.99;0
1.6;0;188.81;0
5.7;351.81;156.73;1407.24
1.3;0;152.23;0
1.4;0;152.23;0
2.4;0;171.03;0
4.8;182.1;194.81;728.4
4.9;204.87;219.9;819.48
4.7;159.34;250;637.36
1.4;0;259.08;0
0.8;0;239.94;0
1.9;0;209.56;0
1.8;0;165.54;0
2.6;0;152.23;0
3;0;152;0
1.3;0;152.04;0
2.5;0;193.18;0
4.3;68.29;215.02;273.16
5.8;369.55;244.9;1478.2
6.1;418.9;255;1675.6
2.6;0;255.1;0
4.1;22.76;230.91;91.04
5.1;245.37;215.33;981.48
4.3;68.29;207.04;273.16
2.6;0;183.14;0
1.5;0;152.05;0
8.2;1005.81;138.75;4023.24
7.6;766.18;113;3064.72
6.3;446.64;112.02;1786.56
6.3;446.64;118.22;1786.56
5.2;263.11;172.7;1052.44
3.5;0;217.36;0
3.2;0;250.1;0
1.2;0;252.72;0
1.8;0;215;0
2.1;0;186;0
2.7;0;165.07;0
2.7;0;156.73;0
1.3;0;151.99;0
0.8;0;151.99;0
0.6;0;152.04;0
2.6;0;194.99;0
2.4;0;230.5;0
2.5;0;245;0
6.4;460.5;244.42;1842
4;0;221.48;0
3.8;0;204.2;0
2.4;0;195.7;0
2.7;0;157.55;0
3.1;0;177.09;0
8.1;960.14;161.38;3840.56
6.5;474.37;155.8;1897.48
6;405.03;155.8;1620.12
5.3;280.85;156;1123.4
4.2;45.53;155.8;182.12
4.1;22.76;180.08;91.04
4.4;91.05;197.35;364.2
0.4;0;210.95;0
1.8;0;177.17;0
2.4;0;171.13;0
2.9;0;152.1;0
3.6;0;150;0
0.7;0;134.76;0
2.1;0;135.82;0
2.4;0;156.83;0
1.9;0;176.28;0
4.1;22.76;199.53;91.04
6.2;432.77;228.6;1731.08
8.8;1279.78;242.56;5119.12
7.8;840.33;226.5;3361.32
7.3;654.95;205;2619.8
6.8;515.98;179.12;2063.92
7.6;766.18;156.83;3064.72
7.6;766.18;192.88;3064.72
9.9;1750;162.91;7000
10;1750;152.23;7000
8.4;1097.13;151.75;4388.52
7.9;877.4;150;3509.6
9;1371.11;150;5484.44
5.9;387.29;151.35;1549.16
10;1750;155.8;7000
9.9;1750;164.96;7000
10.8;1750;179.12;7000
12.8;1750;175.79;7000
11.1;1750;180.13;7000
9.3;1512.52;180.13;6050.08
8.7;1234.12;176.59;4936.48
8.6;1188.46;152.5;4753.84
10.1;1750;152.23;7000
10;1750;170.73;7000
9.4;1553.55;187.57;6214.2
7.6;766.18;227.25;3064.72
9.9;1750;234.05;7000
10.4;1750;241.92;7000
9.7;1718.91;230.06;6875.64
8.3;1051.47;220.01;4205.88
8.9;1325.45;187;5301.8
7.9;877.4;178.6;3509.6
7.7;803.25;162.53;3213
7.7;803.25;151.56;3213
7.3;654.95;140.97;2619.8
6.3;446.64;140.5;1786.56
6.3;446.64;193.22;1786.56
5.7;351.81;240.51;1407.24
4.7;159.34;242.51;637.36
4;0;243.51;0
3.3;0;239.51;0
3.4;0;222.27;0
3.9;0;217.42;0
3.4;0;217.94;0
6.5;474.37;217.42;1897.48
5.3;280.85;227.91;1123.4
4.2;45.53;249.51;182.12
4.6;136.58;256.08;546.32
4.1;22.76;283.51;91.04
5.1;245.37;278.51;981.48
6.9;529.85;252.08;2119.4
5.7;351.81;239.51;1407.24
5.5;316.33;202.77;1265.32
5;227.63;199.47;910.52
5.7;351.81;192.33;1407.24
4.3;68.29;220;273.16
2.9;0;198.59;0
4;0;178.55;0
2.5;0;119;0
2.5;0;123.51;0
2.4;0;155.24;0
2.6;0;187.49;0
4.4;91.05;216.83;364.2
2.6;0;234.98;0
2.9;0;208.78;0
3;0;210.76;0
4;0;198.71;0
4.3;68.29;194;273.16
3.1;0;171.23;0
3.2;0;191.79;0
1.8;0;217.8;0
2;0;248.93;0
0.9;0;270.81;0
0.3;0;293.36;0
1.4;0;280;0
3.3;0;231;0
5;227.63;201;910.52
2.9;0;179.99;0
1.2;0;167;0
1.2;0;161;0
2.5;0;186.93;0
3.9;0;190.25;0
4.3;68.29;192.18;273.16
4.7;159.34;197.57;637.36
2.1;0;204.23;0
0.3;0;255.1;0
4;0;205.54;0
3.6;0;230.09;0
3.2;0;219.09;0
3.5;0;210.2;0
4.7;159.34;205.45;637.36
3.9;0;203.3;0
4.6;136.58;199.11;546.32
7.9;877.4;215.9;3509.6
6.8;515.98;249.93;2063.92
4.5;113.81;267.19;455.24
4.3;68.29;295.41;273.16
3.5;0;318.94;0
1.1;0;297.12;0
3.6;0;252.19;0
0.6;0;203.7;0
1.3;0;192.18;0
2.9;0;187.66;0
4.2;45.53;165.39;182.12
5;227.63;152.51;910.52
6.4;460.5;145.87;1842
5.4;298.59;143.06;1194.36
3.6;0;145.38;0
3.3;0;159.61;0
4.5;113.81;183.77;455.24
6.6;488.24;210.8;1952.96
7.5;729.1;213.77;2916.4
4.8;182.1;203.33;728.4
5.2;263.11;200.97;1052.44
6.6;488.24;199;1952.96
7.8;840.33;186.37;3361.32
10.1;1750;179.7;7000
10.8;1750;196;7000
11;1750;228.93;7000
10.4;1750;246.56;7000
10.5;1750;275.21;7000
10.9;1750;251.02;7000
11.8;1750;227.32;7000
10.9;1750;208.1;7000
10.1;1750;195.17;7000
9.5;1594.57;191;6378.28
8.3;1051.47;177.86;4205.88
7.2;617.87;200.6;2471.48
8.9;1325.45;190.9;5301.8
6.6;488.24;177.81;1952.96
2.8;0;177.29;0
2.2;0;190.9;0
2.2;0;202.88;0
3.1;0;215.84;0
0.4;0;212.2;0
1.8;0;237.01;0
3.6;0;213.9;0
3.9;0;206.9;0
4.1;22.76;205.9;91.04
4.4;91.05;200.9;364.2
3.8;0;199.96;0
4.8;182.1;215.6;728.4
3.7;0;233.19;0
3.1;0;250.9;0
3.7;0;259.46;0
4;0;255;0
2.9;0;241.6;0
3.3;0;210;0
4.2;45.53;198.1;182.12
5.4;298.59;189.75;1194.36
5.3;280.85;183.5;1123.4
5.6;334.07;201.44;1336.28
5.3;280.85;205;1123.4
6.8;515.98;193.75;2063.92
7.4;692.02;188.4;2768.08
6.4;460.5;193.75;1842
9;1371.11;205;5484.44
9.3;1512.52;205;6050.08
10.3;1750;249.02;7000
11.1;1750;226.2;7000
12.6;1750;205;7000
13.5;1750;205;7000
13.7;1750;205;7000
14.3;1750;205;7000
12.7;1750;202.52;7000
13.2;1750;205;7000
12.1;1750;205;7000
10.4;1750;234.63;7000
8.6;1188.46;252.02;4753.84
7.6;766.18;214.37;3064.72
6.5;474.37;205;1897.48
4.2;45.53;193.75;182.12
5.1;245.37;188.4;981.48
7.5;729.1;188.38;2916.4
6.2;432.77;160.73;1731.08
8;914.48;181.47;3657.92
8.8;1279.78;170.8;5119.12
7.5;729.1;165.92;2916.4
9.3;1512.52;77.43;6050.08
8.6;1188.46;78.88;4753.84
11.3;1750;139.77;7000
13.5;1750;177;7000
10.8;1750;177.02;7000
11.3;1750;171.01;7000
11.8;1750;191.34;7000
13;1750;192.47;7000
13.8;1750;203.33;7000
14.9;1750;205;7000
17.2;1750;198.4;7000
16.1;1750;205;7000
14.7;1750;209.15;7000
13.6;1750;231.4;7000
11.9;1750;239;7000
11;1750;239;7000
14.7;1750;231.4;7000
13.2;1750;215;7000
11.2;1750;203.33;7000
9.5;1594.57;190.33;6378.28
8.4;1097.13;187.94;4388.52
8.1;960.14;172.86;3840.56
10.8;1750;165.68;7000
9.3;1512.52;156.41;6050.08
8;914.48;155.07;3657.92
7.6;766.18;162.85;3064.72
6.9;529.85;196.15;2119.4
6.4;460.5;210;1842
7.1;580.8;229.02;2323.2
6.3;446.64;248.05;1786.56
4.8;182.1;242.55;728.4
3.8;0;225.69;0
3.2;0;223.13;0
2.1;0;216.5;0
3.7;0;215;0
3;0;235;0
2.6;0;257.52;0
3.5;0;267.21;0
3.6;0;290.36;0
3.6;0;299.9;0
2;0;270;0
1.7;0;226.7;0
2.3;0;205;0
1.8;0;190.91;0
1;0;190.91;0
1.1;0;181;0
1.9;0;173.5;0
0.9;0;166.11;0
1.1;0;160.58;0
0.6;0;160.57;0
1.5;0;198.52;0
1.6;0;240.53;0
0.6;0;254.45;0
1.5;0;255.27;0
2;0;243.02;0
2.8;0;223.13;0
3.4;0;220.01;0
3.1;0;216;0
3.3;0;218.2;0
2.8;0;234.8;0
1.9;0;246.19;0
0.5;0;252.63;0
1.8;0;270.78;0
6.1;418.9;270.04;1675.6
6.7;502.11;239.44;2008.44
7.5;729.1;218.4;2916.4
7.9;877.4;197.52;3509.6
8.2;1005.81;187.69;4023.24
7.1;580.8;181.52;2323.2
4.3;68.29;181.99;273.16
5.7;351.81;165.08;1407.24
6.1;418.9;153.96;1675.6
4.2;45.53;145.68;182.12
4.2;45.53;152.93;182.12
5.5;316.33;177.66;1265.32
5.2;263.11;220.52;1052.44
3.4;0;231.95;0
3.6;0;248.44;0
4.6;136.58;206.96;546.32
5.8;369.55;193.02;1478.2
6.6;488.24;190.86;1952.96
6.9;529.85;193.66;2119.4
7.3;654.95;195.84;2619.8
8.2;1005.81;228;4023.24
8.6;1188.46;251.44;4753.84
10.8;1750;270.97;7000
7.3;654.95;295;2619.8
8.4;1097.13;302.8;4388.52
7.7;803.25;278.76;3213
7.8;840.33;231.98;3361.32
6.5;474.37;199;1897.48
10.8;1750;202;7000
10.1;1750;186.81;7000
8.2;1005.81;168.03;4023.24
8.6;1188.46;161.36;4753.84
7.7;803.25;153.41;3213
8.7;1234.12;152.5;4936.48
14.9;1750;155;7000
12.5;1750;160.09;7000
8.1;960.14;193.93;3840.56
11.6;1750;221.84;7000
11.1;1750;222.97;7000
14;1750;215.96;7000
11.4;1750;199.2;7000
13.3;1750;191.6;7000
13.9;1750;187.86;7000
13.2;1750;186.26;7000
16;1750;208.5;7000
15.4;1750;238.77;7000
11.8;1750;256.41;7000
14.9;1750;280;7000
14.9;1750;263.86;7000
14.4;1750;252.24;7000
16.3;1750;226.22;7000
18.1;1750;201;7000
16.6;1750;180.01;7000
13.8;1750;164.79;7000
14.6;1750;167.72;7000
11.3;1750;164.25;7000
10.6;1750;150.94;7000
8.5;1142.8;153;4571.2
8.5;1142.8;159.87;4571.2
9;1371.11;166.92;5484.44
9.6;1656.74;207.09;6626.96
8.8;1279.78;223.13;5119.12
10;1750;236.83;7000
9.8;1750;224.94;7000
10.7;1750;204.61;7000
11.9;1750;199.23;7000
11;1750;200.55;7000
6.9;529.85;202;2119.4
6.8;515.98;230.01;2063.92
6.7;502.11;256.99;2008.44
7.9;877.4;294.05;3509.6
8.2;1005.81;317.87;4023.24
8.4;1097.13;314.12;4388.52
9.3;1512.52;303;6050.08
9.3;1512.52;258.3;6050.08
10.7;1750;246.3;7000
10.3;1750;240.3;7000
10.1;1750;197.87;7000
10.4;1750;239.44;7000
10.1;1750;224.53;7000
10;1750;183.69;7000
8.8;1279.78;177;5119.12
8.4;1097.13;195.59;4388.52
9.6;1656.74;195.59;6626.96
12.2;1750;209.24;7000
11.8;1750;213.92;7000
13.7;1750;210.74;7000
14.3;1750;202.75;7000
16;1750;201.42;7000
11.2;1750;201.92;7000
11;1750;202.78;7000
8.4;1097.13;202.27;4388.52
7.7;803.25;245.18;3213
8;914.48;254.18;3657.92
7.7;803.25;279.18;3213
9.3;1512.52;309.53;6050.08
11.5;1750;308.65;7000
10.1;1750;299.18;7000
11.8;1750;279.18;7000
13.1;1750;260.18;7000
11;1750;251.18;7000
10.9;1750;202.01;7000
11.6;1750;208;7000
7.5;729.1;239.36;2916.4
9.8;1750;194.58;7000
12.1;1750;189.27;7000
12.2;1750;194.58;7000
12.5;1750;226.21;7000
12.2;1750;194.58;7000
12.4;1750;202.8;7000
11.3;1750;205.91;7000
10;1750;207.8;7000
8.8;1279.78;214.9;5119.12
6.3;446.64;239.36;1786.56
6.1;418.9;239.36;1675.6
7.4;692.02;194.58;2768.08
6.6;488.24;239.26;1952.96
6.1;418.9;217.42;1675.6
5;227.63;248.36;910.52
4.1;22.76;254.36;91.04
3.5;0;260.36;0
4.7;159.34;260.36;637.36
5.4;298.59;254.36;1194.36
4.8;182.1;245.36;728.4
4.2;45.53;248.36;182.12
2.6;0;207.91;0
2.1;0;195.37;0
2.4;0;239.15;0
3.4;0;195.37;0
2.6;0;189.68;0
2.5;0;189.68;0
1.7;0;239.15;0
2;0;239.15;0
2.2;0;245.35;0
2.8;0;262.18;0
2;0;265;0
2.1;0;263.33;0
1.5;0;260.48;0
2;0;260.06;0
4.5;113.81;255.61;455.24
4;0;258.13;0
2.9;0;266;0
4.2;45.53;274.94;182.12
4.7;159.34;300.01;637.36
5.2;263.11;290.49;1052.44
4.4;91.05;272.58;364.2
4.9;204.87;238.76;819.48
5.1;245.37;217.8;981.48
4.8;182.1;194.89;728.4
6.7;502.11;180;2008.44
8.1;960.14;182.52;3840.56
6.4;460.5;167.37;1842
5.9;387.29;162.84;1549.16
7.9;877.4;160.25;3509.6
8;914.48;161.13;3657.92
8;914.48;177.3;3657.92
9.3;1512.52;220.35;6050.08
9.5;1594.57;270;6378.28
11.9;1750;280;7000
11.2;1750;273.78;7000
12.6;1750;266.47;7000
13;1750;265.03;7000
10.6;1750;263.21;7000
12.5;1750;264.64;7000
9.5;1594.57;271.09;6378.28
5.7;351.81;280;1407.24
6.2;432.77;280.59;1731.08
6.6;488.24;312.18;1952.96
5.6;334.07;307.64;1336.28
5.8;369.55;289.55;1478.2
5.5;316.33;252.24;1265.32
4.6;136.58;220.38;546.32
6.1;418.9;196.62;1675.6
6.5;474.37;190.11;1897.48
5.7;351.81;200.04;1407.24
6.2;432.77;189.1;1731.08
5.8;369.55;185;1478.2
5.5;316.33;185;1265.32
4.5;113.81;193.92;455.24
4.9;204.87;200.6;819.48
5.9;387.29;227.17;1549.16
6.4;460.5;266.42;1842
6.3;446.64;280;1786.56
6.4;460.5;280;1842
5.5;316.33;274.97;1265.32
5;227.63;275.85;910.52
4.9;204.87;271.47;819.48
6.3;446.64;275.69;1786.56
4.4;91.05;284.26;364.2
2.5;0;293.42;0
2.5;0;299.22;0
6.7;502.11;319.93;2008.44
8.3;1051.47;316.69;4205.88
5.9;387.29;300.01;1549.16
3.4;0;271.19;0
2.7;0;259.93;0
3;0;246.93;0
2.6;0;207.13;0
3.6;0;221.44;0
3.8;0;215.16;0
3.1;0;212.26;0
3.7;0;197.83;0
3.4;0;199.5;0
2.4;0;220.82;0
0.4;0;253.58;0
3;0;307.5;0
3.8;0;311.22;0
4.1;22.76;306.14;91.04
4.4;91.05;293.98;364.2
5.9;387.29;275.73;1549.16
6.7;502.11;274.62;2008.44
3.8;0;278.86;0
4.3;68.29;303.02;273.16
3.3;0;316.66;0
2.8;0;334.36;0
5;227.63;356.95;910.52
4.7;159.34;352.12;637.36
6.3;446.64;334.41;1786.56
8.4;1097.13;313.78;4388.52
10;1750;272.17;7000
11.1;1750;252.93;7000
12.5;1750;230.16;7000
11.8;1750;220.05;7000
8;914.48;215.57;3657.92
7;543.72;213.26;2174.88
9.2;1467.83;198;5871.32
10.3;1750;199.67;7000
9.8;1750;214.33;7000
11.8;1750;239.38;7000
5.8;369.55;293.84;1478.2
5.4;298.59;290.04;1194.36
7.5;729.1;277.02;2916.4
7.3;654.95;252.24;2619.8
6.7;502.11;247;2008.44
5.3;280.85;231.69;1123.4
6;405.03;228;1620.12
4.7;159.34;228;637.36
4.3;68.29;239.9;273.16
6.2;432.77;274.59;1731.08
5.8;369.55;297.88;1478.2
6.5;474.37;294.71;1897.48
